Iteration	Posterior	Likelihood	Prior	clado_fission_pr	clado_fusion_pr	clado_no_change_pr	clado_polyploid_pr	clado_type[1]	clado_type[2]	clado_type[3]	clado_type[4]	clado_type[5]	delta	gamma	rho
9670	-66.21249	-69.69377	3.481287	0.05478918	0.1235648	0.391303	0.4571807	0.381076	0.0533572	0.120335	0.445232	0	0.02166331	0.1690115	0.04616839
9680	-60.75433	-68.51514	7.760808	0.02805051	0.02576134	0.1480471	0.1455144	0.42619	0.0807503	0.0741604	0.418899	0	0.02237549	0.430484	0.03549596
9690	-67.0391	-69.3267	2.287597	0.04920312	0.04634983	0.4469971	0.1378319	0.65698	0.0723169	0.0681233	0.20258	0	0.0363112	0.3029859	0.3633708
9700	-65.92961	-68.46819	2.538575	0.118083	0.04170174	0.4573486	0.3146928	0.490809	0.126722	0.0447527	0.337716	0	0.08015256	0.2434114	0.102562
9710	-62.25092	-67.44024	5.189323	0.05265627	0.02212771	0.3379999	0.2517704	0.508611	0.0792355	0.0332971	0.378856	0	0.04500116	0.2258446	0.1574772
9720	-60.00137	-70.54842	10.54705	0.03370625	0.02946206	0.1548775	0.09553408	0.493901	0.107489	0.0939539	0.304656	0	0.02810005	0.1299769	0.0854481
9730	-65.18525	-75.38026	10.19502	0.01349492	0.1056949	0.177504	0.1615821	0.38733	0.0294472	0.230636	0.352587	0	0.01452421	0.1027425	0.01676519
9740	-63.98581	-69.4679	5.482084	0.06157614	0.04054485	0.4582225	0.2434924	0.570045	0.0766029	0.0504392	0.302913	0	0.009264088	0.2033209	0.04718033
9750	-67.19174	-69.2935	2.101763	0.02033604	0.04249522	0.8039254	0.2862441	0.697246	0.0176375	0.0368562	0.24826	0	0.01927009	0.1546981	0.07466432
9760	-66.6154	-73.85445	7.239044	0.01350577	0.07453283	0.4694725	0.05763194	0.763192	0.0219555	0.121163	0.0936887	0	0.09982279	0.04502606	0.1279133
9770	-62.75757	-69.76498	7.007409	0.04574836	0.05435473	0.26637	0.1066453	0.563009	0.0966954	0.114886	0.225409	0	0.09359021	0.1465984	0.1977616
9780	-61.3456	-71.09115	9.745544	0.03148198	0.01524348	0.1349993	0.1360876	0.424777	0.0990584	0.0479638	0.428201	0	0.1093301	0.04127748	0.1688351
9790	-65.4355	-71.56186	6.126362	0.02010149	0.007472884	0.2239543	0.4118815	0.33758	0.0303002	0.0112643	0.620855	0	0.09597324	0.03879282	0.2009971
9800	-65.95954	-73.50684	7.547297	0.1164026	0.008850086	0.06543372	0.3704786	0.116603	0.20743	0.0157709	0.660195	0	0.03298022	0.08198101	0.1809536
9810	-57.93293	-67.75828	9.825348	0.01262219	0.01517998	0.1289949	0.1588703	0.408642	0.0399857	0.0480885	0.503284	0	0.008128046	0.2447629	0.06071638
9820	-61.18659	-68.36771	7.181114	0.01995733	0.02311861	0.1674107	0.1910624	0.416912	0.0497009	0.0575736	0.475813	0	0.005730504	0.3853088	0.1011098
9830	-58.80045	-69.44091	10.64046	0.01378856	0.01072838	0.04713131	0.03170413	0.456025	0.133413	0.103804	0.306758	0	0.05548453	0.292236	0.09669053
9840	-57.72378	-68.0898	10.36603	0.01715548	0.01073244	0.1000255	0.06060927	0.530575	0.0909996	0.0569292	0.321496	0	0.02595218	0.2592385	0.1014936
9850	-60.0205	-68.04989	8.029388	0.007930688	0.03812209	0.3072066	0.1762093	0.580217	0.0149786	0.0720006	0.332804	0	0.02071051	0.2129899	0.04570166
9860	-60.93074	-66.10335	5.172614	0.003580505	0.01881803	0.4043341	0.2836255	0.569197	0.00504042	0.0264909	0.399271	0	0.05050148	0.2940094	0.03967915
9870	-61.18946	-66.96097	5.771507	0.008502798	0.04052303	0.2352081	0.3573972	0.366578	0.0132518	0.0631563	0.557013	0	0.05178125	0.3104795	0.03076696
9880	-61.24131	-67.07675	5.835436	0.02738807	0.03019875	0.3237071	0.282923	0.487351	0.0412336	0.0454652	0.42595	0	0.05010648	0.2105807	0.103362
9890	-61.17327	-68.60124	7.427974	0.01894595	0.03181656	0.2972544	0.1895489	0.552964	0.035244	0.0591864	0.352606	0	0.06804191	0.1114016	0.1520029
9900	-63.51371	-72.69423	9.180512	0.04112171	0.01414307	0.02656311	0.08247752	0.161669	0.250276	0.0860779	0.501977	0	0.05708343	0.3387409	0.1336286
9910	-67.25589	-72.53291	5.277027	0.009588995	0.01154628	0.02682642	0.1516975	0.134361	0.0480268	0.05783	0.759782	0	0.2101378	0.3553583	0.3189516
9920	-57.38828	-68.86503	11.47675	0.005143045	0.005107341	0.03538173	0.04235297	0.402133	0.0584536	0.0580478	0.481365	0	0.1012003	0.1525152	0.1224341
9930	-58.75746	-69.60444	10.84698	0.005554279	0.03322742	0.1014056	0.1107101	0.404172	0.0221376	0.132434	0.441257	0	0.02084065	0.1402081	0.115165
9940	-61.29224	-67.41755	6.125313	0.005515371	0.05304708	0.3194292	0.2722766	0.491227	0.00848169	0.0815772	0.418714	0	0.04845403	0.1904698	0.1100861
9950	-59.98837	-67.83211	7.843743	0.004477373	0.05180691	0.2112672	0.24084	0.41556	0.00880694	0.101904	0.473729	0	0.04754244	0.194187	0.07731431
9960	-60.59344	-66.83377	6.240329	0.008849891	0.00869846	0.3537504	0.131143	0.704062	0.0176138	0.0173124	0.261011	0	0.05750425	0.2289222	0.1989085
9970	-59.01197	-67.83866	8.826691	0.006001182	0.003662584	0.1797645	0.1066423	0.607168	0.0202694	0.0123706	0.360192	0	0.08195857	0.1079255	0.2431858
9980	-63.55914	-70.2676	6.708453	0.01246074	0.003701277	0.3250163	0.2559199	0.544326	0.0208688	0.00619877	0.428606	0	0.1597491	0.07251249	0.1116044
9990	-61.52837	-71.11065	9.582281	0.01168248	0.01187568	0.3060991	0.105759	0.703003	0.0268306	0.0272743	0.242892	0	0.05049929	0.08459259	0.08307341
10000	-59.72262	-66.15968	6.437058	0.009081326	0.001710862	0.3177456	0.2183798	0.580975	0.0166046	0.00312819	0.399292	0	0.09030019	0.2605927	0.07029322
